,0
26891,5098360123415675049888964
26892,1831
26893,3807154270837281
26894,191
26895,1
26896,34414895667609600
26897,549755813889
26898,282
26899,7
26900,10289
26901,4
26902,1
26903,2
26904,23445204441
26905,16514030227448471632774408193106540249556159974371768498637396492292
26906,1135234401
26907,371354012
26908,3
26909,80354505
26910,2009
26911,16886393229
26912,-67401109608160779
26913,16290
26914,322685352001
26915,24
26916,733
26917,57279
26918,84
26919,472161363286556672
26920,733
26921,14
26922,746863713215972
26923,32157432
26924,24869660832289243247061107
26925,484839755040768
26926,1180663682709764194305
26927,9950191865139394
26928,2335187812028912966125
26929,61043576
26930,2683
26931,278102505382114851108
26932,240347
26933,1
26934,17
26935,791
26936,9
26937,157
26938,966300
26939,2
26940,5
26941,5488001
26942,1
26943,146898
26944,-3864
26945,75994281001001114847
26946,150369505621009291
26947,69836
26948,1
26949,71585134
26950,1295033
26951,26242113730429
26952,73
26953,1733
26954,1
26955,-14959038795678519196890625
26956,6585644471945
26957,76155
26958,799420627577762936976169203
26959,5950246173690264895628552080046140
26960,11102415424
26961,35162451967
26962,443426488243037769923934299701036035201
26963,2569080120361323721
26964,1571331010
26965,26974
26966,495
26967,141422285
26968,3344
26969,7264306
26970,1187108
26971,1
26972,150
26973,-14580
26974,16924873
26975,407
26976,12
26977,42953724653410633055099209541222400000000
26978,2333521433367183360
26979,3829294
26980,33
26981,2
26982,195759462871
26983,6013
26984,303
26985,8926746980273983904430
26986,13530
26987,9461
26988,18885506918597311159518
26989,398
26990,277389791723520
26991,1752
26992,30903154382632612361920641803529
26993,20
26994,534
26995,11150372599265311570767859136324180752990493
26996,5955171596514900
26997,4767657035201958150
26998,11
26999,346636
27000,7213
27001,5
27002,1289
27003,868431992821866441
27004,1477268
27005,751
27006,9999999999
27007,338380105093268866
27008,218
27009,39
27010,6623606611
27011,49748616842002716055120167595193322161740083228987208037683201
27012,142
27013,376646983882634909576448
27014,2661277331943365990400
27015,101
27016,1378125905023775157056962560
27017,1
27018,18263719440778358953457
27019,2
27020,19
27021,1369
27022,1537
27023,7
27024,727116625218755662644416
27025,296331952661358892037760
27026,353
27027,44538031693977544
27028,1245184
27029,1
27030,7684815276420464640
27031,945
27032,0
27033,4483
27034,35
27035,224891
27036,821811105127510823800558776457203
27037,4096
27038,1.6437990067341484e+19
27039,195553169504
27040,189
27041,101112213141516171819
27042,8
27043,
27044,37442161
27045,478937
27046,49254897805981056
27047,688508075506315974598656
27048,9
27049,788970
27050,483
27051,160297985274
27052,3410150902046028
27053,123456789101112131415169
27054,40802188951
27055,4983377
27056,305795988649809
27057,2375208188465386324050
27058,1455
27059,116257833
27060,944508074016414477621697516081
27061,2
27062,100100101
27063,219
27064,327734823220485100
27065,15026063825688651366400
27066,200291280469622784
27067,44
27068,2
27069,5579948480151808
27070,3480
27071,1254400
27072,11011
27073,26806
27074,270
27075,3200021920972800
27076,5
27077,1413368966787005
27078,2549
27079,22300745198530623141535718272648361505980415
27080,0
27081,2399781752411015808001612
27082,56
27083,1815772033357425
27084,34365534564
27085,
27086,474
27087,
27088,8067447481189014453943055845197000
27089,424270
27090,8078570913162379734
27091,75
27092,42464330390232136488003531922964743
27093,2170331943503938546383205218
27094,140
27095,28736971049
27096,3648
27097,2
27098,33454989519
27099,3
27100,682
27101,9181927283739
27102,293
27103,2434836258338521063652050
27104,14244856
27105,61073803538208251485772814
27106,22211
27107,21931
27108,4638397686588101984398752568803509060305779468709
27109,4215
27110,8439559063692215
27111,7
27112,74
27113,74254101600
27114,5503
27115,199394968
27116,0
27117,74
27118,20428823103775758595
27119,54834293825867556
27120,9
27121,6
27122,6441
27123,356
27124,247914874683742728
27125,10036224
27126,4
27127,0
27128,1
27129,10528184756
27130,1499
27131,54
27132,2147483650
27133,100267134151431672010
27134,893
27135,138
27136,59521562482293
27137,2
27138,5804856592815
27139,7802708736
27140,4903
27141,229
27142,35995908
27143,242
27144,11
27145,119
27146,4206
27147,178
27148,2096
27149,362760
27150,8
27151,4
27152,447065
27153,518401146543811
27154,4244554964082
27155,42
27156,25219381
27157,555518318816838720065
27158,11092372326294974332542866301794421571584000
27159,3003
27160,140
27161,483
27162,1139982481554110359552001
27163,76477440
27164,130
27165,370172462886188547
27166,362880
27167,6790679763108188972468718224386027
27168,3
27169,423485559461250
27170,24
27171,1
27172,65875
27173,10998
27174,496
27175,1
27176,17592186043932
27177,237457043901226772247998
27178,8
27179,13547
27180,540
27181,2
27182,7292031780
27183,6348
27184,68606973122472
27185,692
27186,2
27187,4540407
27188,142
27189,237510
27190,1663
27191,28860
27192,80834296037123570
27193,9
27194,1965086401
27195,50206996848
27196,1181
27197,1168636602822635
27198,4923649248081508021291300507648
27199,1764545
27200,1156519086175555400
27201,78
27202,220962
27203,102
27204,100000000
27205,4284395710494869
27206,158
27207,4
27208,42642616703815
27209,2
27210,2
27211,28048752
27212,218784
27213,84
27214,785
27215,0
27216,6
27217,4
27218,1
27219,354928391
27220,1355
27221,145
27222,2839942
27223,23
27224,133930787374825
27225,59766296291090577
27226,33915357128568520
27227,656100061960
27228,1296
27229,6720
27230,110
27231,3
27232,146119414207
27233,63767771149790231020
27234,621
27235,10487969
27236,4535
27237,102
27238,517
27239,2
27240,35703580441464231912
27241,6159994549959101077830
27242,262144
27243,1
27244,870019499993663001431459704607
27245,1
27246,5208444026905229671830632661366
27247,55425802377348044
27248,134
27249,315598916
27250,993
27251,4294967296
27252,5
27253,287719621233865
27254,-2718
27255,108043253365600
27256,1
27257,2
27258,491
27259,166752620658425497
27260,29349960207117
27261,348253421170679821
27262,4
27263,7153014030880804126753
27264,4
27265,568293150370747150933616320836606377465081185344648112090050616122639
27266,30644204010
27267,118
27268,1
27269,9094804
27270,24
27271,198
27272,572204580750000
27273,381
27274,111999530649584986702170994086297063568244097100801
27275,2
27276,53359
27277,1290
27278,1599066
27279,7892039233
27280,6045
27281,1607
27282,49594487447520772034033468182501
27283,981149507717921468737
27284,1864133
27285,61042039866448977229798
27286,9331711
27287,-103108955061
27288,17
27289,31595274
27290,17
27291,50848
27292,245856241
27293,570091859313674511164175135
27294,4393570406220123
27295,305
27296,34
27297,7414875
27298,5
27299,8
27300,1
27301,31321971802780059
27302,30
27303,4331282
27304,61
27305,0
27306,871295615653899563300996782209332544845605756266650946342214549769447
27307,1
27308,28650249848
27309,55840739584103536425301543483
27310,70982929216999800
27311,68
27312,44127887745906175987802
27313,104976
27314,14305
27315,1
27316,5126406954746155312559668571658555244727150562238830979161154018392336359308299948544053564102183773577991816755308
27317,7121453984059539456
27318,413520574906423083987893722912609
27319,277326386195070976
27320,77
27321,864
27322,185263315578333
27323,476834503269013
27324,4
27325,702423959724591
27326,8926746980273983904430
27327,8205553
27328,2
27329,3
27330,55331
27331,167
27332,3008
27333,111111111111111131
27334,653
27335,8093134894351
27336,233711861760
27337,975296
27338,5468
27339,2237
27340,713
27341,46036
27342,123
27343,1
27344,9
27345,131685972252346368
27346,59066684
27347,4294967215
27348,753846153399130205
27349,10
27350,191
27351,221760
27352,14384154177
27353,4
27354,534888
27355,145542549641019667218432
27356,3029559578685
27357,-10462759383943
27358,368598
27359,1
27360,33621
27361,4
27362,71
27363,21296209880678400
27364,4184
27365,71933317711039391332309
27366,6531847014766302705547
27367,19531257918
27368,0
27369,23
27370,4641157883
27371,85888
27372,5
27373,14546344444444945
27374,246
27375,11960
27376,241567605673714904675071694049
27377,1
27378,22487281301691416873070
27379,23731310247317631978185581240644
27380,269297
27381,3813006321741956987579568546477519
27382,9456
27383,1
27384,39
27385,631
27386,2270994640334597525538334976
27387,1500520536206896083277
27388,16197368179
27389,104255099738019625697280
27390,4
27391,3003
27392,138936031415524052
27393,111321221321133115142315123621344927293054493947386362638861942616
27394,130875
27395,67364511379527907595537
27396,89596016762035139
27397,19872330538404158435859617
27398,3
27399,8
27400,1605
27401,437
27402,3
27403,23297
27404,2
27405,
27406,31091623528369957228864323576
27407,1150368
27408,0
27409,69169
27410,524
27411,10919808900
27412,4
27413,1583
27414,262558
27415,119
27416,28413517892377153536000
27417,27369126116720640000
27418,7351
27419,58640620148050
27420,10
27421,95504954267579062
27422,1010
27423,4861
27424,560
27425,11000000000
27426,929
27427,2804
27428,6
27429,6
27430,13820630859039
27431,6
27432,19302293185470
27433,516148089100
27434,53789260160
27435,79419226
27436,4
27437,28985
27438,8
27439,7665444201472
27440,950426429104
27441,16411557852
27442,895
27443,14513294639970846720000
27444,4387508855164279
27445,4
27446,417793283
27447,5
27448,8905002445437
27449,278977031301418
27450,4847460
27451,1219126
27452,10232728055191
27453,4
27454,1955977793053588026280
27455,
27456,14
27457,5
27458,623118827676161167
27459,14
27460,296304273741441480224927436
27461,6863038218842
27462,12575
27463,511052139999591
27464,2594628782449337737766700740
27465,3877
27466,252651472831081785300
27467,2
27468,324
27469,136
27470,124
27471,1468818906393936912860264741
27472,62500000000000
27473,5633654421720
27474,516737983
27475,16777217
27476,243
27477,18225
27478,568078461069883755
27479,507626088316719132
27480,288
27481,1
27482,6
27483,296138641779024025159784
27484,1206459883091241450
27485,20392723832566
27486,38025
27487,163
27488,4
27489,12890625
27490,1107
27491,2
27492,1
27493,0
27494,527816696850
27495,15873532
27496,274534
27497,2053
27498,
27499,25690
27500,2
27501,256455323932682550528
27502,78080
27503,1765
27504,390
27505,1127
27506,-490748297800639153012924
27507,5733602882337419294975
27508,24244
27509,153105374581396386625831530
27510,6265311017439732830154018479087530633271635314944
27511,69322146154435681317709098939119208
27512,2684354527
27513,7
27514,1
27515,53
27516,10
27517,1.5546959673214593e+19
27518,26997529639080
27519,412310562561766054
27520,966878
27521,7
27522,92974314
27523,0
27524,2591
27525,413
27526,1
27527,27868
27528,947615093635545799201
27529,12921463109943989630915
27530,54106970144246883
27531,39
27532,219329923
27533,6521
27534,698680981390316121
27535,6655
27536,9
27537,2572693730758
27538,7881232
27539,61
27540,42
27541,2
27542,
27543,9
27544,18690
27545,81649658057
27546,46557942811582437260863430233248768
27547,247813500
27548,157759842240
27549,85
27550,2859142263297618955891805452700
27551,6102256
27552,1547037000637
27553,776
27554,303913340
27555,-18024847581999163
27556,1173396885194646560
27557,133930787374825
27558,7
27559,970833262148740191853344
27560,1747178785
27561,82527
27562,56
27563,621615056698159819880932698345
27564,30103
27565,76
27566,6198
27567,35184372088825
27568,1185
27569,202536455550
27570,740
27571,190348160
27572,85527124440143723
27573,4424606020
27574,25
27575,125235063964945580482174
27576,76
27577,14568535208344
27578,2
27579,89640
27580,141570900
27581,14965
27582,15
27583,3
27584,528930411882010842895740
27585,259159949126314802498
27586,4247790
27587,2013312
27588,2
27589,24
27590,9
27591,100483
27592,988
27593,41
27594,441
27595,2137918570337064383107929197622033920
27596,2236
27597,13679
27598,747684
27599,1720072455615130558488
27600,31877
27601,256
27602,103
27603,12054
27604,38925304968612
27605,2620
27606,3496508702500505
27607,33167
27608,645
27609,2370
27610,140
27611,354739170301504007421582
27612,7
27613,169
27614,15637498706147
27615,159056294
27616,14000480447
27617,10
27618,1468
27619,10
27620,66
27621,771472
27622,482103739329417219
27623,1271377018275506438
27624,2356186672203802947
27625,1
27626,9404116777
27627,2448949093
27628,16631279103859270471807630795
27629,914
27630,499
27631,2064
27632,447457890891091698310
27633,114688
27634,3048377607
27635,3064
27636,-135949730585003375068184576
27637,266830001
27638,368
27639,10303
27640,1080131215981693
27641,2
27642,123
27643,9
27644,595
27645,1462463376025190
27646,229044201193472
27647,4917
27648,9942057
27649,222
27650,4
27651,50
27652,94
27653,2
27654,1
27655,124
27656,458564976873147078680542618033293809080455988300801
27657,139
27658,322686644032484531917367528014184448000000
27659,77904783726874238769542600
27660,39550378044489787
27661,162129586585337856
27662,119
27663,4
27664,166375
27665,1911132993230334657643987512400814230724041
27666,13
27667,78690953969671659336819671040000000000000000000000
27668,301072
27669,1
27670,64707
27671,173480
27672,953239
27673,2
27674,11177
27675,2
27676,815730721
27677,351
27678,1357375919743
27679,28182
27680,3
27681,1973
27682,279280281280279
27683,441
27684,1523
27685,4128034691
27686,48315634
27687,382907083385
27688,6071163615208263051
27689,59
27690,14585839204356
27691,7
27692,90647085
27693,150048
27694,68681
27695,1525955230800
27696,101900219778100
27697,194
27698,293206575828601020085500
27699,396160887744
27700,1059564
27701,65280
27702,2
27703,3043509929953923167586547335
27704,2823004
27705,576457282016
27706,13
27707,50
27708,2
27709,2431
27710,1055
27711,2127659574468085106382978723404255319148936170
27712,182537355530341254
27713,32985345687552
27714,1
27715,92037443236217412
27716,1
27717,8
27718,3
27719,8408765223294
27720,-1713906141986816
27721,477861431
27722,2
27723,278228071788929995416
27724,952168615072689
27725,51443354
27726,4536808055808
27727,89644
27728,2281
27729,97906861202319841
27730,2624
27731,92
27732,1410759512050
27733,2
27734,51237766962
27735,357937736330145145387
